nfe,time,best_f,best_P,instance,seed,manhattan_diam,num_units,num_sensors
100,2,0.74,"[<ptreeopt.tree.PTree object at 0x155528242640>
 <ptreeopt.tree.PTree object at 0x1555282426d0>
 <ptreeopt.tree.PTree object at 0x1555282427f0>
 <ptreeopt.tree.PTree object at 0x155520b206a0>
 <ptreeopt.tree.PTree object at 0x155520eec970>
 <ptreeopt.tree.PTree object at 0x155520eec6a0>
 <ptreeopt.tree.PTree object at 0x15552842ee50>
 <ptreeopt.tree.PTree object at 0x15552842efa0>
 <ptreeopt.tree.PTree object at 0x15552824b8e0>
 <ptreeopt.tree.PTree object at 0x1555281ed220>]",4,0,10,10,10
200,4,0.68,"[<ptreeopt.tree.PTree object at 0x1555287a0130>
 <ptreeopt.tree.PTree object at 0x1555287a0c10>
 <ptreeopt.tree.PTree object at 0x1555287a0af0>
 <ptreeopt.tree.PTree object at 0x1555287a00d0>
 <ptreeopt.tree.PTree object at 0x1555287a0dc0>
 <ptreeopt.tree.PTree object at 0x1555287a07c0>
 <ptreeopt.tree.PTree object at 0x1555287a03d0>
 <ptreeopt.tree.PTree object at 0x1555287a0c40>
 <ptreeopt.tree.PTree object at 0x1555287a0880>
 <ptreeopt.tree.PTree object at 0x1555287a0730>]",4,0,10,10,10
300,6,0.68,"[<ptreeopt.tree.PTree object at 0x1555287a0130>
 <ptreeopt.tree.PTree object at 0x1555287a0c10>
 <ptreeopt.tree.PTree object at 0x1555287a0af0>
 <ptreeopt.tree.PTree object at 0x1555287a00d0>
 <ptreeopt.tree.PTree object at 0x1555287a0dc0>
 <ptreeopt.tree.PTree object at 0x1555287a07c0>
 <ptreeopt.tree.PTree object at 0x1555287a03d0>
 <ptreeopt.tree.PTree object at 0x1555287a0c40>
 <ptreeopt.tree.PTree object at 0x1555287a0880>
 <ptreeopt.tree.PTree object at 0x1555287a0730>]",4,0,10,10,10
400,8,0.68,"[<ptreeopt.tree.PTree object at 0x1555287a0130>
 <ptreeopt.tree.PTree object at 0x1555287a0c10>
 <ptreeopt.tree.PTree object at 0x1555287a0af0>
 <ptreeopt.tree.PTree object at 0x1555287a00d0>
 <ptreeopt.tree.PTree object at 0x1555287a0dc0>
 <ptreeopt.tree.PTree object at 0x1555287a07c0>
 <ptreeopt.tree.PTree object at 0x1555287a03d0>
 <ptreeopt.tree.PTree object at 0x1555287a0c40>
 <ptreeopt.tree.PTree object at 0x1555287a0880>
 <ptreeopt.tree.PTree object at 0x1555287a0730>]",4,0,10,10,10
500,10,0.68,"[<ptreeopt.tree.PTree object at 0x1555287a0130>
 <ptreeopt.tree.PTree object at 0x1555287a0c10>
 <ptreeopt.tree.PTree object at 0x1555287a0af0>
 <ptreeopt.tree.PTree object at 0x1555287a00d0>
 <ptreeopt.tree.PTree object at 0x1555287a0dc0>
 <ptreeopt.tree.PTree object at 0x1555287a07c0>
 <ptreeopt.tree.PTree object at 0x1555287a03d0>
 <ptreeopt.tree.PTree object at 0x1555287a0c40>
 <ptreeopt.tree.PTree object at 0x1555287a0880>
 <ptreeopt.tree.PTree object at 0x1555287a0730>]",4,0,10,10,10
600,13,0.68,"[<ptreeopt.tree.PTree object at 0x1555287a0130>
 <ptreeopt.tree.PTree object at 0x1555287a0c10>
 <ptreeopt.tree.PTree object at 0x1555287a0af0>
 <ptreeopt.tree.PTree object at 0x1555287a00d0>
 <ptreeopt.tree.PTree object at 0x1555287a0dc0>
 <ptreeopt.tree.PTree object at 0x1555287a07c0>
 <ptreeopt.tree.PTree object at 0x1555287a03d0>
 <ptreeopt.tree.PTree object at 0x1555287a0c40>
 <ptreeopt.tree.PTree object at 0x1555287a0880>
 <ptreeopt.tree.PTree object at 0x1555287a0730>]",4,0,10,10,10
700,15,0.68,"[<ptreeopt.tree.PTree object at 0x1555287a0130>
 <ptreeopt.tree.PTree object at 0x1555287a0c10>
 <ptreeopt.tree.PTree object at 0x1555287a0af0>
 <ptreeopt.tree.PTree object at 0x1555287a00d0>
 <ptreeopt.tree.PTree object at 0x1555287a0dc0>
 <ptreeopt.tree.PTree object at 0x1555287a07c0>
 <ptreeopt.tree.PTree object at 0x1555287a03d0>
 <ptreeopt.tree.PTree object at 0x1555287a0c40>
 <ptreeopt.tree.PTree object at 0x1555287a0880>
 <ptreeopt.tree.PTree object at 0x1555287a0730>]",4,0,10,10,10
800,17,0.68,"[<ptreeopt.tree.PTree object at 0x1555287a0130>
 <ptreeopt.tree.PTree object at 0x1555287a0c10>
 <ptreeopt.tree.PTree object at 0x1555287a0af0>
 <ptreeopt.tree.PTree object at 0x1555287a00d0>
 <ptreeopt.tree.PTree object at 0x1555287a0dc0>
 <ptreeopt.tree.PTree object at 0x1555287a07c0>
 <ptreeopt.tree.PTree object at 0x1555287a03d0>
 <ptreeopt.tree.PTree object at 0x1555287a0c40>
 <ptreeopt.tree.PTree object at 0x1555287a0880>
 <ptreeopt.tree.PTree object at 0x1555287a0730>]",4,0,10,10,10
900,19,0.68,"[<ptreeopt.tree.PTree object at 0x1555287a0130>
 <ptreeopt.tree.PTree object at 0x1555287a0c10>
 <ptreeopt.tree.PTree object at 0x1555287a0af0>
 <ptreeopt.tree.PTree object at 0x1555287a00d0>
 <ptreeopt.tree.PTree object at 0x1555287a0dc0>
 <ptreeopt.tree.PTree object at 0x1555287a07c0>
 <ptreeopt.tree.PTree object at 0x1555287a03d0>
 <ptreeopt.tree.PTree object at 0x1555287a0c40>
 <ptreeopt.tree.PTree object at 0x1555287a0880>
 <ptreeopt.tree.PTree object at 0x1555287a0730>]",4,0,10,10,10
1000,21,0.68,"[<ptreeopt.tree.PTree object at 0x1555287a0130>
 <ptreeopt.tree.PTree object at 0x1555287a0c10>
 <ptreeopt.tree.PTree object at 0x1555287a0af0>
 <ptreeopt.tree.PTree object at 0x1555287a00d0>
 <ptreeopt.tree.PTree object at 0x1555287a0dc0>
 <ptreeopt.tree.PTree object at 0x1555287a07c0>
 <ptreeopt.tree.PTree object at 0x1555287a03d0>
 <ptreeopt.tree.PTree object at 0x1555287a0c40>
 <ptreeopt.tree.PTree object at 0x1555287a0880>
 <ptreeopt.tree.PTree object at 0x1555287a0730>]",4,0,10,10,10
1100,23,0.68,"[<ptreeopt.tree.PTree object at 0x1555287a0130>
 <ptreeopt.tree.PTree object at 0x1555287a0c10>
 <ptreeopt.tree.PTree object at 0x1555287a0af0>
 <ptreeopt.tree.PTree object at 0x1555287a00d0>
 <ptreeopt.tree.PTree object at 0x1555287a0dc0>
 <ptreeopt.tree.PTree object at 0x1555287a07c0>
 <ptreeopt.tree.PTree object at 0x1555287a03d0>
 <ptreeopt.tree.PTree object at 0x1555287a0c40>
 <ptreeopt.tree.PTree object at 0x1555287a0880>
 <ptreeopt.tree.PTree object at 0x1555287a0730>]",4,0,10,10,10
