nfe,time,best_f,best_P,instance,seed,manhattan_diam,num_units,num_sensors
100,2,0.75,"[<ptreeopt.tree.PTree object at 0x15552840df40>
 <ptreeopt.tree.PTree object at 0x15552840df10>
 <ptreeopt.tree.PTree object at 0x15552840ddf0>]",0,0,30,3,3
200,5,0.74,"[<ptreeopt.tree.PTree object at 0x1555283a3790>
 <ptreeopt.tree.PTree object at 0x1555283a3490>
 <ptreeopt.tree.PTree object at 0x1555283a3580>]",0,0,30,3,3
300,9,0.74,"[<ptreeopt.tree.PTree object at 0x1555283a3790>
 <ptreeopt.tree.PTree object at 0x1555283a3490>
 <ptreeopt.tree.PTree object at 0x1555283a3580>]",0,0,30,3,3
400,12,0.68,"[<ptreeopt.tree.PTree object at 0x1555283205e0>
 <ptreeopt.tree.PTree object at 0x155528320d90>
 <ptreeopt.tree.PTree object at 0x155528320b50>]",0,0,30,3,3
500,15,0.68,"[<ptreeopt.tree.PTree object at 0x1555283205e0>
 <ptreeopt.tree.PTree object at 0x155528320d90>
 <ptreeopt.tree.PTree object at 0x155528320b50>]",0,0,30,3,3
600,18,0.68,"[<ptreeopt.tree.PTree object at 0x1555283205e0>
 <ptreeopt.tree.PTree object at 0x155528320d90>
 <ptreeopt.tree.PTree object at 0x155528320b50>]",0,0,30,3,3
700,21,0.68,"[<ptreeopt.tree.PTree object at 0x1555283205e0>
 <ptreeopt.tree.PTree object at 0x155528320d90>
 <ptreeopt.tree.PTree object at 0x155528320b50>]",0,0,30,3,3
800,25,0.68,"[<ptreeopt.tree.PTree object at 0x1555283205e0>
 <ptreeopt.tree.PTree object at 0x155528320d90>
 <ptreeopt.tree.PTree object at 0x155528320b50>]",0,0,30,3,3
900,29,0.68,"[<ptreeopt.tree.PTree object at 0x1555283205e0>
 <ptreeopt.tree.PTree object at 0x155528320d90>
 <ptreeopt.tree.PTree object at 0x155528320b50>]",0,0,30,3,3
1000,32,0.68,"[<ptreeopt.tree.PTree object at 0x1555283205e0>
 <ptreeopt.tree.PTree object at 0x155528320d90>
 <ptreeopt.tree.PTree object at 0x155528320b50>]",0,0,30,3,3
1100,35,0.68,"[<ptreeopt.tree.PTree object at 0x1555283205e0>
 <ptreeopt.tree.PTree object at 0x155528320d90>
 <ptreeopt.tree.PTree object at 0x155528320b50>]",0,0,30,3,3
1200,39,0.68,"[<ptreeopt.tree.PTree object at 0x1555283205e0>
 <ptreeopt.tree.PTree object at 0x155528320d90>
 <ptreeopt.tree.PTree object at 0x155528320b50>]",0,0,30,3,3
1300,43,0.68,"[<ptreeopt.tree.PTree object at 0x1555283205e0>
 <ptreeopt.tree.PTree object at 0x155528320d90>
 <ptreeopt.tree.PTree object at 0x155528320b50>]",0,0,30,3,3
1400,47,0.68,"[<ptreeopt.tree.PTree object at 0x1555283205e0>
 <ptreeopt.tree.PTree object at 0x155528320d90>
 <ptreeopt.tree.PTree object at 0x155528320b50>]",0,0,30,3,3
1500,50,0.68,"[<ptreeopt.tree.PTree object at 0x1555283205e0>
 <ptreeopt.tree.PTree object at 0x155528320d90>
 <ptreeopt.tree.PTree object at 0x155528320b50>]",0,0,30,3,3
1600,53,0.68,"[<ptreeopt.tree.PTree object at 0x1555283205e0>
 <ptreeopt.tree.PTree object at 0x155528320d90>
 <ptreeopt.tree.PTree object at 0x155528320b50>]",0,0,30,3,3
1700,56,0.68,"[<ptreeopt.tree.PTree object at 0x1555283205e0>
 <ptreeopt.tree.PTree object at 0x155528320d90>
 <ptreeopt.tree.PTree object at 0x155528320b50>]",0,0,30,3,3
1800,59,0.68,"[<ptreeopt.tree.PTree object at 0x1555283205e0>
 <ptreeopt.tree.PTree object at 0x155528320d90>
 <ptreeopt.tree.PTree object at 0x155528320b50>]",0,0,30,3,3
